Site Id,OPC Tag,Turbine Id,Tag,Available Minutes,Averages,Max samples,Min Samples,Standra Deviation,Consistency (Minutes per 48 Hrs),Resolution (Average samples per minute),Resolution Error (RSD),Resolution with Error,Resolution With Consistency Confidence
WAD1,WAD1-0016.Idle_Time,16,Idle_Time,49,46.55102041,48,31,2.555995149,100%,78%,5%,75%,75%
WAD1,WAD1-0016.Yaw_PositionToNorth,16,Yaw_PositionToNorth,2,1,1,1,0,4%,2%,0%,2%,0%
WAD1,WAD1-0016.AI_In_MotorTempA1,16,AI_In_MotorTempA1,49,46.53061224,48,31,2.778209971,100%,78%,6%,75%,75%
WAD1,WAD1-0016.AI_In_MotorTempA2,16,AI_In_MotorTempA2,49,46.75510204,48,33,2.403489065,100%,78%,5%,75%,75%
WAD1,WAD1-0016.AI_In_MotorTempA3,16,AI_In_MotorTempA3,49,46.75510204,48,33,2.403489065,100%,78%,5%,75%,75%
WAD1,WAD1-0016.Curt_WFMSTime,16,Curt_WFMSTime,2,24.5,48,1,23.5,4%,41%,96%,-7%,0%
WAD1,WAD1-0016.DynCtl_ALC_Pitch3_2P,16,DynCtl_ALC_Pitch3_2P,13,46.84615385,48,43,1.702764894,27%,78%,4%,76%,20%
WAD1,WAD1-0016.Cu_TorqueSpecialDem,16,Cu_TorqueSpecialDem,49,46.63265306,48,31,2.693104404,100%,78%,6%,75%,75%
WAD1,WAD1-0016.AI_In_GridMonRealPowerAct,16,AI_In_GridMonRealPowerAct,49,46.73469388,48,33,2.422475629,100%,78%,5%,75%,75%
WAD1,WAD1-0016.DynCtl_TorqueSetpt_PI,16,DynCtl_TorqueSetpt_PI,34,46.5,48,33,2.703483591,69%,78%,6%,75%,52%
WAD1,WAD1-0016.AI_In_TbWindDirection_Thies2D,16,AI_In_TbWindDirection_Thies2D,49,44.73469388,48,32,3.108746779,100%,75%,7%,71%,71%
WAD1,WAD1-0016.MBCEst_SpeedWind,16,MBCEst_SpeedWind,49,46.6122449,48,32,2.701596856,100%,78%,6%,75%,75%
WAD1,WAD1-0016.AI_In_TbGenSpdImpulse,16,AI_In_TbGenSpdImpulse,48,40.29166667,48,9,11.62066825,98%,67%,29%,53%,52%
WAD1,WAD1-0016.In_WFMSActPwrDemFreq,16,In_WFMSActPwrDemFreq,2,29,37,21,8,4%,48%,28%,35%,1%
WAD1,WAD1-0016.In_GenSpdLoPrecision,16,In_GenSpdLoPrecision,48,40.3125,48,9,11.69607529,98%,67%,29%,53%,52%
WAD1,WAD1-0016.In_WindDir10sAvg,16,In_WindDir10sAvg,49,36.24489796,46,22,5.121107231,100%,60%,14%,53%,53%
WAD1,WAD1-0016.ForcesSeqNum_R,16,ForcesSeqNum_R,1,3,3,3,0,2%,5%,0%,5%,0%
WAD1,WAD1-0016.AI_In_CuMACCTemp,16,AI_In_CuMACCTemp,37,20.21621622,48,1,16.18162978,76%,34%,80%,-6%,-5%
WAD1,WAD1-0016.WFMS_MasterTrackNum,16,WFMS_MasterTrackNum,49,46.65306122,48,31,2.707141126,100%,78%,6%,75%,75%
WAD1,WAD1-0016.OpCtl_Pitch2Min,16,OpCtl_Pitch2Min,13,30.92307692,45,1,12.33170734,27%,52%,40%,32%,8%
WAD1,WAD1-0016.AI_In_PitchAngleCurrent1,16,AI_In_PitchAngleCurrent1,36,39,48,1,14.47603383,73%,65%,37%,46%,34%
WAD1,WAD1-0016.Out_TurbineOKTime,16,Out_TurbineOKTime,36,46.52777778,48,31,2.910575651,73%,78%,6%,74%,55%
WAD1,WAD1-0016.AI_In_PitchAngleCurrent3,16,AI_In_PitchAngleCurrent3,33,41.54545455,48,2,11.51307796,67%,69%,28%,55%,37%
WAD1,WAD1-0016.AI_In_PitchAngleCurrent2,16,AI_In_PitchAngleCurrent2,34,40.52941176,48,2,13.16241372,69%,68%,32%,51%,36%
WAD1,WAD1-0016.B_Curt_ExtCurtActiveDebounced,16,B_Curt_ExtCurtActiveDebounced,5,1,1,1,0,10%,2%,0%,2%,0%
WAD1,WAD1-0016.WFMS_TurbMaxPosReactPwr,16,WFMS_TurbMaxPosReactPwr,10,19.3,34,4,9.306449377,20%,32%,48%,8%,2%
WAD1,WAD1-0016.AI_In_GridMonCurrentL2Act,16,AI_In_GridMonCurrentL2Act,49,46.63265306,48,32,2.715743049,100%,78%,6%,75%,75%
WAD1,WAD1-0016.Curt_WFMSActPwrDem,16,Curt_WFMSActPwrDem,13,42.61538462,48,1,12.43158794,27%,71%,29%,56%,15%
WAD1,WAD1-0016.Pitch_PitchAxis1Temp,16,Pitch_PitchAxis1Temp,15,26.46666667,48,1,16.86758891,31%,44%,64%,12%,4%
WAD1,WAD1-0016.AI_In_TbDiscBrakeHydrPressure,16,AI_In_TbDiscBrakeHydrPressure,49,37.28571429,44,26,3.505098328,100%,62%,9%,57%,57%
WAD1,WAD1-0016.Trip_HistoryStatus9,16,Trip_HistoryStatus9,1,1,1,1,0,2%,2%,0%,2%,0%
WAD1,WAD1-0016.Trip_HistoryStatus7,16,Trip_HistoryStatus7,1,1,1,1,0,2%,2%,0%,2%,0%
WAD1,WAD1-0016.Trip_HistoryStatus8,16,Trip_HistoryStatus8,1,1,1,1,0,2%,2%,0%,2%,0%
WAD1,WAD1-0016.Trip_HistoryStatus1,16,Trip_HistoryStatus1,1,1,1,1,0,2%,2%,0%,2%,0%
WAD1,WAD1-0016.Trip_HistoryStatus2,16,Trip_HistoryStatus2,1,1,1,1,0,2%,2%,0%,2%,0%
WAD1,WAD1-0016.Trip_HistoryStatus5,16,Trip_HistoryStatus5,1,1,1,1,0,2%,2%,0%,2%,0%
WAD1,WAD1-0016.Trip_HistoryStatus6,16,Trip_HistoryStatus6,1,1,1,1,0,2%,2%,0%,2%,0%
WAD1,WAD1-0016.Trip_HistoryStatus3,16,Trip_HistoryStatus3,1,1,1,1,0,2%,2%,0%,2%,0%
WAD1,WAD1-0016.Trip_HistoryStatus4,16,Trip_HistoryStatus4,1,1,1,1,0,2%,2%,0%,2%,0%
WAD1,WAD1-0016.WFMS_TurbMeasPhi,16,WFMS_TurbMeasPhi,49,46.57142857,48,32,2.657296463,100%,78%,6%,75%,75%
WAD1,WAD1-0016.AI_In_DCLinkVoltageIA3,16,AI_In_DCLinkVoltageIA3,49,46.63265306,48,31,2.545054248,100%,78%,5%,75%,75%
WAD1,WAD1-0016.AI_In_DCLinkVoltageIA2,16,AI_In_DCLinkVoltageIA2,49,46.57142857,48,31,2.531435021,100%,78%,5%,75%,75%
WAD1,WAD1-0016.AI_In_DCLinkVoltageIA1,16,AI_In_DCLinkVoltageIA1,49,46.67346939,48,32,2.469303422,100%,78%,5%,75%,75%
WAD1,WAD1-0016.AI_In_TbGenBearingTempNds,16,AI_In_TbGenBearingTempNds,49,44.75510204,48,32,2.706987272,100%,75%,6%,72%,72%
WAD1,WAD1-0016.In_GridMeasVoltL3Act,16,In_GridMeasVoltL3Act,49,46.73469388,48,32,2.488959378,100%,78%,5%,75%,75%
WAD1,WAD1-0016.AI_CuReacPowerAct,16,AI_CuReacPowerAct,49,46.71428571,48,33,2.424366107,100%,78%,5%,75%,75%
WAD1,WAD1-0016.AI_In_PitchAxis1ExpectedPos,16,AI_In_PitchAxis1ExpectedPos,36,32.36111111,48,1,15.90624053,73%,54%,49%,29%,22%
WAD1,WAD1-0016.AI_In_CuGenSpeedAct,16,AI_In_CuGenSpeedAct,49,46.65306122,48,32,2.69959196,100%,78%,6%,75%,75%
WAD1,WAD1-0016.AI_In_TbGenWinding2Temp,16,AI_In_TbGenWinding2Temp,49,44.85714286,48,31,2.792117184,100%,75%,6%,72%,72%
WAD1,WAD1-0016.MBCEst_TipSpeedRatio,16,MBCEst_TipSpeedRatio,49,46.7755102,48,32,2.443360901,100%,78%,5%,75%,75%
WAD1,WAD1-0016.MBCEst_SpeedSidetoSide,16,MBCEst_SpeedSidetoSide,49,46.75510204,48,33,2.403489065,100%,78%,5%,75%,75%
WAD1,WAD1-0016.AI_In_TbBearingRotorTemp,16,AI_In_TbBearingRotorTemp,49,40.53061224,48,15,6.496787403,100%,68%,16%,60%,60%
WAD1,WAD1-0016.AI_In_GridMonCosPhiAct,16,AI_In_GridMonCosPhiAct,49,46.73469388,48,33,2.422475629,100%,78%,5%,75%,75%
WAD1,WAD1-0016.C_WFMS_ReactPwrDem,16,C_WFMS_ReactPwrDem,45,46.82222222,48,32,2.479147603,92%,78%,5%,75%,69%
WAD1,WAD1-0016.IdleTime_R,16,IdleTime_R,49,46.53061224,48,31,2.726304524,100%,78%,6%,75%,75%
WAD1,WAD1-0016.AI_In_AEPAHeartbeatRecv1,16,AI_In_AEPAHeartbeatRecv1,49,46.53061224,48,31,2.778209971,100%,78%,6%,75%,75%
WAD1,WAD1-0016.AI_In_AEPAHeartbeatRecv2,16,AI_In_AEPAHeartbeatRecv2,49,46.53061224,48,31,2.778209971,100%,78%,6%,75%,75%
WAD1,WAD1-0016.AI_In_AEPAHeartbeatRecv3,16,AI_In_AEPAHeartbeatRecv3,49,46.71428571,48,33,2.390457219,100%,78%,5%,75%,75%
WAD1,WAD1-0016.DynCtl_PowerSetpoint,16,DynCtl_PowerSetpoint,33,38.27272727,48,1,16.58453593,67%,64%,43%,42%,28%
WAD1,WAD1-0017.DynCtl_ALC_Pitch1_2P,17,DynCtl_ALC_Pitch1_2P,12,43.33333333,48,7,11.0855261,24%,72%,26%,59%,15%
WAD1,WAD1-0017.In_GridMeasVoltL1Act,17,In_GridMeasVoltL1Act,49,46.75510204,48,32,2.437216648,100%,78%,5%,75%,75%
WAD1,WAD1-0017.OpCtl_PowerSetpt,17,OpCtl_PowerSetpt,12,47.58333333,48,47,0.493006649,24%,79%,1%,79%,19%
WAD1,WAD1-0017.AI_In_TbWindSpeed_Thies2D,17,AI_In_TbWindSpeed_Thies2D,49,45.6122449,48,33,2.422819462,100%,76%,5%,73%,73%
WAD1,WAD1-0017.AI_in_HubAmbientTemp,17,AI_in_HubAmbientTemp,33,39.36363636,48,7,12.29145597,67%,66%,31%,50%,34%
WAD1,WAD1-0017.AI_In_TbDiscBrakeHydrPressure,17,AI_In_TbDiscBrakeHydrPressure,49,39.14285714,45,24,3.568570285,100%,65%,9%,61%,61%
WAD1,WAD1-0017.DynCtl_ALC_Acc_FAStdDev,17,DynCtl_ALC_Acc_FAStdDev,49,46.73469388,48,32,2.439266452,100%,78%,5%,75%,75%
WAD1,WAD1-0017.AI_In_MotorTempA1,17,AI_In_MotorTempA1,49,43.87755102,48,18,6.126665215,100%,73%,14%,66%,66%
WAD1,WAD1-0017.AI_In_MotorTempA2,17,AI_In_MotorTempA2,49,32.69387755,48,8,13.25758017,100%,54%,41%,34%,34%
WAD1,WAD1-0017.AI_In_MotorTempA3,17,AI_In_MotorTempA3,49,33.3877551,48,7,13.38871948,100%,56%,40%,36%,36%
WAD1,WAD1-0017.AI_In_WBDelSpdPwr,17,AI_In_WBDelSpdPwr,49,46.28571429,48,31,2.784798384,100%,77%,6%,74%,74%
WAD1,WAD1-0017.AI_In_TbOutsideTemp_Thies2D,17,AI_In_TbOutsideTemp_Thies2D,30,3.233333333,12,1,2.445176658,61%,5%,76%,-32%,-20%
WAD1,WAD1-0017.AI_In_GridMonCurrentL1Act,17,AI_In_GridMonCurrentL1Act,49,46.6122449,48,32,2.709140435,100%,78%,6%,75%,75%
WAD1,WAD1-0017.Exchange.1.Header.TimeStamp,17,Exchange,49,46.7755102,48,32,2.443360901,100%,78%,5%,75%,75%
WAD1,WAD1-0017.SM_Curt_WFMSPowCtlEnable,17,SM_Curt_WFMSPowCtlEnable,3,1,1,1,0,6%,2%,0%,2%,0%
WAD1,WAD1-0017.In_WindDirection,17,In_WindDirection,49,45.32653061,48,32,2.452718235,100%,76%,5%,73%,73%
WAD1,WAD1-0017.In_TipSpeedRatio,17,In_TipSpeedRatio,49,46.6122449,48,31,2.709140435,100%,78%,6%,75%,75%
WAD1,WAD1-0017.AI_In_MotorCurrentA1,17,AI_In_MotorCurrentA1,49,43.87755102,48,21,6.403547018,100%,73%,15%,66%,66%
WAD1,WAD1-0017.AI_In_MotorCurrentA2,17,AI_In_MotorCurrentA2,49,43.48979592,48,19,7.456328497,100%,72%,17%,64%,64%
WAD1,WAD1-0017.AI_In_MotorCurrentA3,17,AI_In_MotorCurrentA3,49,43.44897959,48,13,7.292885055,100%,72%,17%,64%,64%
WAD1,WAD1-0017.AI_In_GridMonCosPhiAct,17,AI_In_GridMonCosPhiAct,49,46.73469388,48,32,2.472506043,100%,78%,5%,75%,75%
WAD1,WAD1-0017.AI_In_PitchSpeedCurrent1,17,AI_In_PitchSpeedCurrent1,46,43.91304348,48,1,8.752207391,94%,73%,20%,63%,59%
WAD1,WAD1-0017.AI_In_PitchSpeedCurrent2,17,AI_In_PitchSpeedCurrent2,46,43.86956522,48,1,8.79132155,94%,73%,20%,63%,59%
WAD1,WAD1-0017.AI_In_PitchSpeedCurrent3,17,AI_In_PitchSpeedCurrent3,46,44.04347826,48,1,8.350882593,94%,73%,19%,64%,60%
WAD1,WAD1-0017.AI_In_IOPackTemprA3_R,17,AI_In_IOPackTemprA3_R,37,6.675675676,18,1,4.349924225,76%,11%,65%,-21%,-16%
WAD1,WAD1-0017.DI_In_TbYawBrake230VOk,17,DI_In_TbYawBrake230VOk,17,1.941176471,3,1,0.802245982,35%,3%,41%,-17%,-6%
WAD1,WAD1-0017.OpCtl_Pitch2Min,17,OpCtl_Pitch2Min,12,29.91666667,42,3,12.78318122,24%,50%,43%,28%,7%
WAD1,WAD1-0017.AI_In_TbSlipringTemperature,17,AI_In_TbSlipringTemperature,49,45.6122449,48,33,2.577899212,100%,76%,6%,73%,73%
WAD1,WAD1-0017.AI_In_TowerAccelSideSideRaw,17,AI_In_TowerAccelSideSideRaw,49,46.28571429,48,31,2.587252897,100%,77%,6%,74%,74%
WAD1,WAD1-0017.Curt_WFMSTime,17,Curt_WFMSTime,12,47.41666667,48,46,0.640095479,24%,79%,1%,78%,19%
WAD1,WAD1-0017.DynCtl_ALC_Pitch1,17,DynCtl_ALC_Pitch1,12,43.25,48,6,11.35139492,24%,72%,26%,59%,14%
WAD1,WAD1-0017.DynCtl_ALC_Pitch2,17,DynCtl_ALC_Pitch2,12,43.33333333,48,7,11.0855261,24%,72%,26%,59%,15%
WAD1,WAD1-0017.DynCtl_ALC_Pitch3,17,DynCtl_ALC_Pitch3,12,43.25,48,6,11.35139492,24%,72%,26%,59%,14%
WAD1,WAD1-0017.AI_In_Axis3BatVoltC6,17,AI_In_Axis3BatVoltC6,32,2.84375,6,1,1.679087829,65%,5%,59%,-25%,-16%
WAD1,WAD1-0017.AI_In_Axis3BatVoltC3,17,AI_In_Axis3BatVoltC3,34,2.617647059,7,1,1.534211924,69%,4%,59%,-25%,-17%
WAD1,WAD1-0017.AI_In_Axis3BatVoltC2,17,AI_In_Axis3BatVoltC2,33,2.727272727,6,1,1.398543122,67%,5%,51%,-21%,-14%
WAD1,WAD1-0017.AI_In_Axis3BatVoltC5,17,AI_In_Axis3BatVoltC5,32,2.6875,5,1,1.488235112,65%,4%,55%,-23%,-15%
WAD1,WAD1-0017.AI_In_Axis3BatVoltC4,17,AI_In_Axis3BatVoltC4,40,2.875,5,1,1.552216158,82%,5%,54%,-22%,-18%
WAD1,WAD1-0017.AI_In_Axis3BatVoltC1,17,AI_In_Axis3BatVoltC1,33,2.515151515,5,1,1.416808452,67%,4%,56%,-24%,-16%
WAD1,WAD1-0017.In_WFMSReactPwrDem,17,In_WFMSReactPwrDem,47,46.68085106,48,31,2.674595877,96%,78%,6%,75%,72%
WAD1,WAD1-0017.WFMS_TurbActPwrCurtSetpt,17,WFMS_TurbActPwrCurtSetpt,5,10.8,30,1,12.33531516,10%,18%,114%,-39%,-4%
WAD1,WAD1-0017.AI_In_CuGridCurrentAct,17,AI_In_CuGridCurrentAct,49,46.75510204,48,32,2.478730849,100%,78%,5%,75%,75%
WAD1,WAD1-0017.Pitch_PitchAxis2Temp,17,Pitch_PitchAxis2Temp,7,39.71428571,48,13,13.25264702,14%,66%,33%,50%,7%
WAD1,WAD1-0017.AI_In_CuGridVoltageAct,17,AI_In_CuGridVoltageAct,49,46.69387755,48,33,2.417656832,100%,78%,5%,75%,75%
WAD1,WAD1-0017.AI_CuReacPowerAct,17,AI_CuReacPowerAct,49,46.63265306,48,32,2.715743049,100%,78%,6%,75%,75%
WAD1,WAD1-0017.AI_In_TorqueRefA1,17,AI_In_TorqueRefA1,46,43.69565217,48,1,8.814192027,94%,73%,20%,63%,59%
WAD1,WAD1-0017.AI_In_TorqueRefA2,17,AI_In_TorqueRefA2,46,43.84782609,48,1,8.8144333,94%,73%,20%,63%,59%
WAD1,WAD1-0017.AI_In_TorqueRefA3,17,AI_In_TorqueRefA3,46,44.13043478,48,1,8.509863064,94%,74%,19%,64%,60%
WAD1,WAD1-0017.IdleTime_R,17,IdleTime_R,49,46.65306122,48,32,2.454076329,100%,78%,5%,75%,75%
WAD1,WAD1-0017.AI_In_CuRtrBpTemp3,17,AI_In_CuRtrBpTemp3,49,46.6122449,48,31,2.709140435,100%,78%,6%,75%,75%
WAD1,WAD1-0017.AI_In_CuRtrBpTemp4,17,AI_In_CuRtrBpTemp4,49,46.55102041,48,31,2.785247027,100%,78%,6%,75%,75%
WAD1,WAD1-0017.AI_In_CuRtrBpTemp5,17,AI_In_CuRtrBpTemp5,49,46.53061224,48,31,2.778209971,100%,78%,6%,75%,75%
WAD1,WAD1-0017.AI_In_CuRtrBpTemp6,17,AI_In_CuRtrBpTemp6,49,46.71428571,48,32,2.441143927,100%,78%,5%,75%,75%
WAD1,WAD1-0017.AI_In_CuRtrBpTemp1,17,AI_In_CuRtrBpTemp1,49,46.73469388,48,31,2.51343744,100%,78%,5%,75%,75%
WAD1,WAD1-0017.AI_In_CuRtrBpTemp2,17,AI_In_CuRtrBpTemp2,49,46.79591837,48,32,2.449319704,100%,78%,5%,75%,75%
WAD1,WAD1-0017.AI_In_TowerAccelForeAftRaw,17,AI_In_TowerAccelForeAftRaw,49,46.36734694,48,32,2.677905651,100%,77%,6%,74%,74%
WAD1,WAD1-0017.AI_In_TbRotorSpdImpulse,17,AI_In_TbRotorSpdImpulse,49,46.73469388,48,33,2.397068875,100%,78%,5%,75%,75%
WAD1,WAD1-0017.SM_Curt_PowLimGridFreq,17,SM_Curt_PowLimGridFreq,4,1.25,2,1,0.433012702,8%,2%,35%,-15%,-1%
WAD1,WAD1-0017.DynCtl_CuTorqueDem,17,DynCtl_CuTorqueDem,49,46.7755102,48,33,2.409719317,100%,78%,5%,75%,75%
WAD1,WAD1-0017.Cu_TorqueSpecialDem,17,Cu_TorqueSpecialDem,49,46.73469388,48,31,2.488959378,100%,78%,5%,75%,75%
WAD1,WAD1-0017.In_GenSpdHiPrecision,17,In_GenSpdHiPrecision,49,46.59183673,48,32,2.664340232,100%,78%,6%,75%,75%
WAD1,WAD1-0017.WFMS_TurbTrackNum,17,WFMS_TurbTrackNum,49,46.7755102,48,32,2.443360901,100%,78%,5%,75%,75%
WAD1,WAD1-0017.In_GridMeasVoltL2Act,17,In_GridMeasVoltL2Act,49,46.67346939,48,32,2.40227575,100%,78%,5%,75%,75%
WAD1,WAD1-0017.DO_Yaw_TbYawRight,17,DO_Yaw_TbYawRight,4,1.75,3,1,0.829156198,8%,3%,47%,-21%,-2%
WAD1,WAD1-0017.AI_CuTorqueAct,17,AI_CuTorqueAct,46,46.80434783,48,32,2.446111068,94%,78%,5%,75%,71%
WAD1,WAD1-0017.B_In_WFMSActPwrDemFreqVal,17,B_In_WFMSActPwrDemFreqVal,2,13,21,5,8,4%,22%,62%,-9%,0%
WAD1,WAD1-0017.AI_In_DtaMcpTempIn2,17,AI_In_DtaMcpTempIn2,21,11.9047619,28,1,8.98625809,43%,20%,75%,-18%,-8%
WAD1,WAD1-0017.Exchange.1.Header.ReqID,17,Exchange,49,46.71428571,48,33,2.390457219,100%,78%,5%,75%,75%
WAD1,WAD1-0017.OpCtl_SpeedSetptTorque,17,OpCtl_SpeedSetptTorque,2,25,48,2,23,4%,42%,92%,-4%,0%
WAD1,WAD1-0017.DynCtl_Blad1AngleSetpt,17,DynCtl_Blad1AngleSetpt,45,35.95555556,48,4,12.77315859,92%,60%,36%,42%,39%
WAD1,WAD1-0017.Pitch_PitchBatt1Temp,17,Pitch_PitchBatt1Temp,34,41.26470588,48,1,11.34825414,69%,69%,28%,55%,38%
WAD1,WAD1-0017.AI_In_GridMonReacPowerAct,17,AI_In_GridMonReacPowerAct,49,46.59183673,48,32,2.664340232,100%,78%,6%,75%,75%
WAD1,WAD1-0017.AI_In_BrakePWMVoltageA3,17,AI_In_BrakePWMVoltageA3,46,43.52173913,48,1,8.9848644,94%,73%,21%,62%,58%
WAD1,WAD1-0017.AI_In_BrakePWMVoltageA2,17,AI_In_BrakePWMVoltageA2,46,43.67391304,48,1,9.050713034,94%,73%,21%,62%,59%
WAD1,WAD1-0017.AI_In_BrakePWMVoltageA1,17,AI_In_BrakePWMVoltageA1,46,43.60869565,48,1,9.08529213,94%,73%,21%,62%,58%
WAD1,WAD1-0017.DynCtl_ALC_Acc_SSStdDev,17,DynCtl_ALC_Acc_SSStdDev,49,46.6122449,48,32,2.701596856,100%,78%,6%,75%,75%
WAD1,WAD1-0017.AI_In_CuMACCTemp,17,AI_In_CuMACCTemp,46,25.73913043,46,1,13.32117436,94%,43%,52%,17%,16%
WAD1,WAD1-0017.Out_GridOperationTime,17,Out_GridOperationTime,46,46.76086957,48,31,2.572300464,94%,78%,6%,75%,71%
WAD1,WAD1-0017.AI_In_TbGenWinding2Temp,17,AI_In_TbGenWinding2Temp,49,45.67346939,48,32,2.720952378,100%,76%,6%,73%,73%
WAD1,WAD1-0017.MBCEst_SpeedWind,17,MBCEst_SpeedWind,49,46.75510204,48,32,2.437216648,100%,78%,5%,75%,75%
WAD1,WAD1-0017.Curt_ExternalLimitedPower,17,Curt_ExternalLimitedPower,13,43.84615385,48,1,12.37768559,27%,73%,28%,59%,16%
WAD1,WAD1-0017.AI_In_ControlBoxTempA1,17,AI_In_ControlBoxTempA1,7,40.71428571,48,1,16.2279678,14%,68%,40%,48%,7%
WAD1,WAD1-0017.AI_In_ControlBoxTempA2,17,AI_In_ControlBoxTempA2,7,40,48,13,13.19090596,14%,67%,33%,50%,7%
WAD1,WAD1-0017.AI_In_ControlBoxTempA3,17,AI_In_ControlBoxTempA3,1,32,32,32,0,2%,53%,0%,53%,1%
WAD1,WAD1-0017.AI_In_BatteryBoxTempA1,17,AI_In_BatteryBoxTempA1,34,41.35294118,48,1,11.37562501,69%,69%,28%,55%,38%
WAD1,WAD1-0017.AI_In_BatteryBoxTempA2,17,AI_In_BatteryBoxTempA2,35,31.17142857,48,1,13.45359371,71%,52%,43%,30%,22%
WAD1,WAD1-0017.AI_In_BatteryBoxTempA3,17,AI_In_BatteryBoxTempA3,34,25.82352941,48,1,17.872869,69%,43%,69%,8%,6%
WAD1,WAD1-0017.Yaw_ToothCounter,17,Yaw_ToothCounter,10,5,9,1,2.898275349,20%,8%,58%,-21%,-4%
WAD1,WAD1-0017.MBCEst_AccelSidetoSide,17,MBCEst_AccelSidetoSide,49,46.67346939,48,32,2.40227575,100%,78%,5%,75%,75%
WAD1,WAD1-0017.AI_GenSpdProximitySensor,17,AI_GenSpdProximitySensor,49,46.59183673,48,31,2.732408427,100%,78%,6%,75%,75%
WAD1,WAD1-0017.AI_In_GridMonFrequencyAct,17,AI_In_GridMonFrequencyAct,49,46.57142857,48,32,2.657296463,100%,78%,6%,75%,75%
WAD1,WAD1-0017.AI_In_TbBearingRotorTemp,17,AI_In_TbBearingRotorTemp,49,42.93877551,48,28,3.898760469,100%,72%,9%,67%,67%
WAD1,WAD1-0017.In_WFMSActPwrDem,17,In_WFMSActPwrDem,13,42.69230769,48,1,12.45536409,27%,71%,29%,57%,15%
WAD1,WAD1-0017.Cu_ConverterStatus,17,Cu_ConverterStatus,1,1,1,1,0,2%,2%,0%,2%,0%
WAD1,WAD1-0017.In_ActualAvgPitchAngle,17,In_ActualAvgPitchAngle,46,43.89130435,48,2,8.496107193,94%,73%,19%,63%,60%
WAD1,WAD1-0017.B_WFMS_ActPwrDemVal,17,B_WFMS_ActPwrDemVal,4,7.75,23,1,9.038113741,8%,13%,117%,-45%,-4%
WAD1,WAD1-0017.In_WindDir1sAvg,17,In_WindDir1sAvg,49,45.04081633,48,33,2.39010873,100%,75%,5%,72%,72%
WAD1,WAD1-0017.DO_Pitch_Axis1GoToPos,17,DO_Pitch_Axis1GoToPos,10,2.7,5,1,1.417744688,20%,5%,53%,-22%,-4%
WAD1,WAD1-0017.Yaw_RevolutionsToUntwist,17,Yaw_RevolutionsToUntwist,10,5,9,1,2.898275349,20%,8%,58%,-21%,-4%
WAD1,WAD1-0017.AI_In_CuPDCTemp,17,AI_In_CuPDCTemp,49,46.48979592,48,31,2.771004747,100%,77%,6%,75%,75%
WAD1,WAD1-0017.AI_In_TbRotorSpeed1,17,AI_In_TbRotorSpeed1,49,46.71428571,48,32,2.474358297,100%,78%,5%,75%,75%
WAD1,WAD1-0017.Pitch_PitchBatt2Temp,17,Pitch_PitchBatt2Temp,35,31.17142857,48,1,13.46632989,71%,52%,43%,30%,22%
WAD1,WAD1-0017.AI_In_MSFProxSensor2,17,AI_In_MSFProxSensor2,49,46.57142857,48,33,2.373321104,100%,78%,5%,75%,75%
WAD1,WAD1-0017.AI_In_MSFProxSensor3,17,AI_In_MSFProxSensor3,49,46.51020408,48,31,2.580321519,100%,78%,6%,75%,75%
WAD1,WAD1-0017.AI_In_MSFProxSensor1,17,AI_In_MSFProxSensor1,49,46.46938776,48,32,2.572238292,100%,77%,6%,75%,75%
WAD1,WAD1-0017.AI_In_MSFProxSensor4,17,AI_In_MSFProxSensor4,49,46.46938776,48,30,2.658080025,100%,77%,6%,75%,75%
WAD1,WAD1-0017.Exchange.2.Header.ReqID,17,Exchange,49,46.73469388,48,31,2.51343744,100%,78%,5%,75%,75%
WAD1,WAD1-0017.MBCEst_AccelForeAft,17,MBCEst_AccelForeAft,49,46.75510204,48,32,2.453906608,100%,78%,5%,75%,75%
WAD1,WAD1-0017.AI_In_TbGenWinding3Temp,17,AI_In_TbGenWinding3Temp,49,45.73469388,48,31,2.521543989,100%,76%,6%,73%,73%
WAD1,WAD1-0017.Out_TurbineOKTime,17,Out_TurbineOKTime,49,46.7755102,48,33,2.409719317,100%,78%,5%,75%,75%
WAD1,WAD1-0017.B_Curt_ExtCurtActiveDebounced,17,B_Curt_ExtCurtActiveDebounced,2,1,1,1,0,4%,2%,0%,2%,0%
WAD1,WAD1-0017.AI_In_CCU_Diag4,17,AI_In_CCU_Diag4,49,46.3877551,48,32,2.855830602,100%,77%,6%,74%,74%
WAD1,WAD1-0017.AI_In_CCU_Diag2,17,AI_In_CCU_Diag2,49,46.57142857,48,32,2.70298399,100%,78%,6%,75%,75%
WAD1,WAD1-0017.AI_In_CCU_Diag9,17,AI_In_CCU_Diag9,49,46.69387755,48,32,2.434480891,100%,78%,5%,75%,75%
WAD1,WAD1-0017.AI_In_CCU_Diag6,17,AI_In_CCU_Diag6,49,45.7755102,48,2,6.755995995,100%,76%,15%,69%,69%
WAD1,WAD1-0017.AI_In_CCU_Diag7,17,AI_In_CCU_Diag7,49,46.6122449,48,30,2.624969011,100%,78%,6%,75%,75%
WAD1,WAD1-0017.AI_In_CCU_Diag1,17,AI_In_CCU_Diag1,49,46.51020408,48,31,2.778359882,100%,78%,6%,75%,75%
WAD1,WAD1-0017.DynCtl_ALC_Pitch2_2P,17,DynCtl_ALC_Pitch2_2P,12,43.33333333,48,6,11.38956638,24%,72%,26%,59%,14%
